id,state_code,source,name,ward_code,category,subtype,management,education,poi_type,no_of_teac,no_of_stud,global_id,layer,path,geometry,longitude,latitude,state_name
u_fc_poi_school.102040,YO,NMIS,Katsira Primary School,71206,Primary,Primary,Public,Formal,School,,,f27c9b84-b500-4876-af43-43b545b065ab,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.0111547 11.8143368),11.0111547,11.8143368,Yobe
u_fc_poi_school.102115,YO,NMIS,Dejina Fukurti Kasuwa,70606,Primary,Primary,Public,Formal,School,,,f2b0c48f-8969-4192-8f3e-8a33308a29e8,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (12.3163051 12.8451563),12.3163051,12.8451563,Yobe
u_fc_poi_school.102127,YO,NMIS,Government Day Junior Secondary School Fika,70402,Secondary,Junior,Public,Formal,School,,,f2b6d01a-cd8a-4495-9271-89c91c500a5b,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.3130373 11.2880391),11.3130373,11.2880391,Yobe
u_fc_poi_school.102269,YO,NMIS,LEA Primary School Dagirari,71301,Primary,Primary,Public,Formal,School,,,f3126222-829f-4a73-86d1-d3ae0b88c318,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.2610726 13.0264245),10.2610726,13.0264245,Yobe
u_fc_poi_school.102293,YO,NMIS,Bauwa Primary School,70503,Primary,Primary,Public,Formal,School,,,f3212566-69cb-4dd8-8175-1e71f141ed48,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.4215326 11.465494),11.4215326,11.465494,Yobe
u_fc_poi_school.102294,YO,NMIS,Ariri A Primary School,70902,Primary,Primary,Public,Formal,School,,,f321345e-4a7e-4e53-9453-6cf7ea361fb4,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.7916599 12.514427),10.7916599,12.514427,Yobe
u_fc_poi_school.102296,YO,NMIS,Jimami Primary School,70104,Primary,Primary,Public,Formal,School,,,f322bd9f-9366-4fd9-a290-81a2d9ee53b4,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.8245856 12.8767206),10.8245856,12.8767206,Yobe
u_fc_poi_school.102444,YO,NMIS,Kagum Suwa Primary School,71106,Primary,Primary,Public,Formal,School,,,f383524f-6136-4371-abfa-b8ccf1af3e16,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (9.8312966 12.9092652),9.8312966,12.9092652,Yobe
u_fc_poi_school.102595,YO,NMIS,Government Day Junior Secondary School Gadaka,70403,Secondary,Junior,Public,Formal,School,,,f3da8b6f-cb9e-4e39-b5c8-b8176c6d7c2b,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.2283546 11.2973678),11.2283546,11.2973678,Yobe
u_fc_poi_school.102682,YO,NMIS,Garin Dauya Primary School,70408,Primary,Primary,Public,Formal,School,,,f412e1b6-27c9-4662-aed9-4e7c4555dd78,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.1067593 11.2431818),11.1067593,11.2431818,Yobe
u_fc_poi_school.102928,YO,NMIS,Kori Primary School,71101,Primary,Primary,Public,Formal,School,,,f4be0d06-3dcd-4333-af52-70f6289b9c48,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.0455012 13.1401043),10.0455012,13.1401043,Yobe
u_fc_poi_school.102957,YO,NMIS,Dalari Primary School,71608,Primary,Primary,Public,Formal,School,,,f4d036b1-b277-4e7d-a782-a3262f708dc8,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.5913701 13.2960641),11.5913701,13.2960641,Yobe
u_fc_poi_school.103097,YO,NMIS,Kafela Primary School,70611,Primary,Primary,Public,Formal,School,,,f52d84b6-5916-4366-8587-375f5dd68ebd,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.9253695 12.888819),11.9253695,12.888819,Yobe
u_fc_poi_school.103099,YO,NMIS,Isari Primary School,71003,Primary,Primary,Public,Formal,School,,,f52deb61-2111-40f6-9d3c-152af659566e,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.6108832 13.0006617),10.6108832,13.0006617,Yobe
u_fc_poi_school.103157,YO,NMIS,Koromari Primary School,70206,Primary,Primary,Public,Formal,School,,,f54e9922-f4eb-4f91-b592-24c181276d5c,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.2774531 12.7650019),11.2774531,12.7650019,Yobe
u_fc_poi_school.103437,YO,NMIS,Galadimawa Primary School,71503,Primary,Primary,Public,Formal,School,,,f5ff7df6-3473-4d03-812f-830b177e4036,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.7222198 12.082624),11.7222198,12.082624,Yobe
u_fc_poi_school.103557,YO,NMIS,Islamic School,70702,Primary,Primary,Public,Formal,School,,,f640c8d7-5bdb-4df8-9c70-71acb669c081,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (12.0043927 11.2698484),12.0043927,11.2698484,Yobe
u_fc_poi_school.103562,YO,NMIS,Garin Abdullahi Primary School,70807,Primary,Primary,Public,Formal,School,,,f644049d-56f0-46ba-a856-8f5c9fa4c696,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.5485191 10.9097457),11.5485191,10.9097457,Yobe
u_fc_poi_school.103625,YO,NMIS,Zokoto Mattari,71504,Primary,Primary,Public,Formal,School,,,f66bf280-3462-46ac-8d64-5a873161bada,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.6123718 12.4882633),11.6123718,12.4882633,Yobe
u_fc_poi_school.103628,YO,NMIS,Government Day Junior Secondary School Damagum Ii,70502,Secondary,Junior,Public,Formal,School,,,f66f706d-16a1-4232-82cd-e170863d954b,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.3399828 11.6767877),11.3399828,11.6767877,Yobe
u_fc_poi_school.103806,YO,NMIS,Gamari Primary School,70903,Primary,Primary,Public,Formal,School,,,f6ead7f5-3e90-4e3e-906a-65c4768f62a4,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.9806272 12.6049048),10.9806272,12.6049048,Yobe
u_fc_poi_school.103850,YO,NMIS,Garkuwa Primary School,70404,Primary,Primary,Public,Formal,School,,,f701a3a7-b59e-429a-8ee9-694ae757549f,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.1703438 11.3146949),11.1703438,11.3146949,Yobe
u_fc_poi_school.103901,YO,NMIS,Kaliyari Primary and Junior Sec School,70202,Mixed,Aggregate,Public,Formal,School,,,f71ed30c-c8fc-426a-87b1-d5daa6e4e311,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.5206546 12.8422762),11.5206546,12.8422762,Yobe
u_fc_poi_school.103915,YO,NMIS,Primary School,71204,Primary,Primary,Public,Formal,School,,,f7298666-629f-4d02-9d1d-3ca325a8dbd5,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.9060872 12.0052725),10.9060872,12.0052725,Yobe
u_fc_poi_school.103923,YO,NMIS,Kankari Primary School,70906,Primary,Primary,Public,Formal,School,,,f72bbedb-a243-43ba-8299-b6be40ca8419,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.9412584 12.7504727),10.9412584,12.7504727,Yobe
u_fc_poi_school.104121,YO,NMIS,Mutum Biyu Primary School,71206,Primary,Primary,Public,Formal,School,,,f7a8259a-a34e-40df-879d-1cfd6b6c7821,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.9660882 11.841411),10.9660882,11.841411,Yobe
u_fc_poi_school.104214,YO,NMIS,Ngelsume Nomadic School,70905,Primary,Primary,Public,Formal,School,,,f7d703bd-c261-442c-b07d-cf204ccc6ddd,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.17928 12.5052703),11.17928,12.5052703,Yobe
u_fc_poi_school.104239,YO,NMIS,Government Junior School Amshi,70909,Secondary,Junior,Public,Formal,School,,,f7e51a42-5f4c-413d-a4da-9a0651585299,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.8323254 12.6967393),10.8323254,12.6967393,Yobe
u_fc_poi_school.104311,YO,NMIS,Garin Mammam Primary School,71305,Primary,Primary,Public,Formal,School,,,f8119795-1ba2-4405-8aaa-2c86a7014b58,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.305901 12.9211248),10.305901,12.9211248,Yobe
u_fc_poi_school.104582,YO,NMIS,Gasamu Community Primary School,70906,Primary,Primary,Public,Formal,School,,,f8b8bed1-da01-43aa-bb32-ef970b636eab,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.9692955 12.7305925),10.9692955,12.7305925,Yobe
u_fc_poi_school.104824,YO,NMIS,Zabudum Primary School,70909,Primary,Primary,Public,Formal,School,,,f94f2255-d4af-4302-a833-e9e00208972a,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.8498521 12.7235898),10.8498521,12.7235898,Yobe
u_fc_poi_school.105010,YO,NMIS,Kajuwan Bade Primary School,70904,Primary,Primary,Public,Formal,School,,,f9be482e-e08d-41f4-b966-c08211aa64e7,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.7862662 12.6161903),10.7862662,12.6161903,Yobe
u_fc_poi_school.105056,YO,NMIS,Garin Chindo Primary School,70407,Primary,Primary,Public,Formal,School,,,f9d3a6ab-6b6d-472d-a750-08f795625e7d,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.460548 11.0442531),11.460548,11.0442531,Yobe
u_fc_poi_school.105064,YO,NMIS,Goni Lawanti Islamiya Primary School,71608,Primary,Primary,Public,Integrated,School,,,f9d6e846-65e4-4307-acf1-b864aefa49ca,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.5448552 13.1489986),11.5448552,13.1489986,Yobe
u_fc_poi_school.105166,YO,NMIS,Rinikunu Primary School,70206,Primary,Primary,Public,Formal,School,,,fa15ea05-3b42-4022-b33f-437fb168fd4e,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.0966854 12.8414287),11.0966854,12.8414287,Yobe
u_fc_poi_school.105428,YO,NMIS,Guduram Primary School,71502,Primary,Primary,Public,Formal,School,,,fab745eb-b435-4ef5-b673-5560c3b7f972,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.9929307 12.235901),11.9929307,12.235901,Yobe
u_fc_poi_school.105489,YO,NMIS,Waro Primary School,71010,Primary,Primary,Public,Formal,School,,,fad67824-10cb-4271-8dd3-e0dac4fbd320,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.1632091 12.9712862),11.1632091,12.9712862,Yobe
u_fc_poi_school.105769,YO,NMIS,Murfa Day Primary School,70307,Primary,Primary,Public,Formal,School,,,fb72507f-d41b-46e6-ae36-2c7ea9b96720,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.8394616 11.7063756),11.8394616,11.7063756,Yobe
u_fc_poi_school.106013,YO,NMIS,Bukar Abba Primary School,70104,Primary,Primary,Public,Integrated,School,,,fc14aadf-de50-4cb0-a0d0-4430b2be8d16,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.9086543 12.8387129),10.9086543,12.8387129,Yobe
u_fc_poi_school.106031,YO,NMIS,Attakura Primary School,71007,Primary,Primary,Public,Formal,School,,,fc20858d-c805-4247-9484-0f24387c4a5f,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.6384456 12.9144394),10.6384456,12.9144394,Yobe
u_fc_poi_school.106143,YO,NMIS,Sabogeri Kanuri Primary Schol,71304,Primary,Primary,Public,Formal,School,,,fc615148-1054-4516-abdc-031873698f4b,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.4665623 12.8788028),10.4665623,12.8788028,Yobe
u_fc_poi_school.106188,YO,NMIS,Njuwaju Primary School,70309,Primary,Primary,Public,Formal,School,,,fc79934a-3697-417b-8935-d48e9e2a8a13,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.9686958 11.7464799),11.9686958,11.7464799,Yobe
u_fc_poi_school.106392,YO,NMIS,Lowcost Izlamia Primary School,70106,Primary,Standard,Public,Formal,School,,,fd044055-bc34-45a8-8a0b-362f46f4bb5a,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.025435 12.8785356),11.025435,12.8785356,Yobe
u_fc_poi_school.106487,YO,NMIS,Daiba Primary School,71203,Primary,Primary,Public,Formal,School,,,fd474bbe-c6a6-49d7-87c3-c2957983dd21,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.9547993 11.7794667),10.9547993,11.7794667,Yobe
u_fc_poi_school.106488,YO,NMIS,Dofarga Nomadic Primary School,70805,Primary,Primary,Public,Formal,School,,,fd47a081-5edd-440d-bdb1-f1fdcad6658c,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.9080201 11.0819816),11.9080201,11.0819816,Yobe
u_fc_poi_school.106564,YO,NMIS,Juliri Primary School,70210,Primary,Aggregate,Public,Formal,School,,,fd6e3141-9625-4ce3-be19-866c00550f2a,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.6101831 12.8949559),11.6101831,12.8949559,Yobe
u_fc_poi_school.106617,YO,NMIS,Ngilfumari Primary School,70906,Primary,Primary,Public,Formal,School,,,fd88662e-337b-4126-b91b-17833a170259,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.9791246 12.639861),10.9791246,12.639861,Yobe
u_fc_poi_school.107232,YO,NMIS,LGEA Primary School,70301,Primary,Primary,Public,Formal,School,,,fef5c751-5bbf-47fe-967f-9b36e6947e2f,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (12.0918328 11.7304587),12.0918328,11.7304587,Yobe
u_fc_poi_school.107367,YO,NMIS,Damaya Primary School,70209,Primary,Primary,Public,Formal,School,,,ff4a303f-b242-4930-87e8-2adad2ab45e0,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.5588703 12.8274489),11.5588703,12.8274489,Yobe
u_fc_poi_school.107522,YO,NMIS,Dishi Primary School,70705,Primary,Primary,Public,Formal,School,,,ffaab2ac-1845-47ac-80af-bf29e64deaf5,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (12.2960672 11.6082855),12.2960672,11.6082855,Yobe
u_fc_poi_school.107651,YO,NMIS,Gamawa Primary School,71409,Primary,Primary,Public,Formal,School,,,fff489ca-8830-4da1-8d64-e84486920b17,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.1272568 11.7430008),11.1272568,11.7430008,Yobe
u_fc_poi_school.101,AD,NMIS,Muhda Primary School,ADSGYL07,Primary,Primary,Public,Formal,School,,,004b0910-f6fa-43a9-9783-832aa982bf76,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (13.240736 10.190825),13.240736,10.190825,Adamawa
u_fc_poi_school.123,AD,NMIS,Dakau Primary School,ADSTNG05,Primary,Primary,Public,Formal,School,,,00571040-e8b8-4b8f-bd2f-82b78913851e,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (11.970765 8.177709),11.970765,8.177709,Adamawa
u_fc_poi_school.124,AD,NMIS,Bulma Primary School,ADSGYL08,Primary,Primary,Public,Formal,School,,,0057f3f6-9b53-482c-99ed-4f71fafe517d,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (13.357728 10.214025),13.357728,10.214025,Adamawa
u_fc_poi_school.154,AD,eHA Polio,Limawa Primary School,ADSYLN07,Primary,Standard,Public,Formal,School,,,00694d5a-f5fe-4f41-b2c3-b737c850e83c,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.4615543 9.285299),12.4615543,9.285299,Adamawa
u_fc_poi_school.158,AD,NMIS,Government Day Junior Secondary School Shillon,ADSSNG02,Secondary,Junior,Public,Formal,School,,,006bd9d6-6d38-43d1-b6ee-9b5ba2d0fc8b,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.410557 9.803107),12.410557,9.803107,Adamawa
u_fc_poi_school.167,AD,OSGOF,Zobodo Primary School Bafyau I,ADSLMR01,Primary,Standard,Public,Formal,School,,,006f667a-fc68-46b5-9ea1-f6587e608036,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (11.84824 9.59515),11.84824,9.59515,Adamawa
u_fc_poi_school.205,AD,NMIS,Morro Primary School,ADSDSA02,Primary,Primary,Public,Formal,School,,,00825edf-789f-4aac-9b27-724bda0101b1,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.274894 9.505706),12.274894,9.505706,Adamawa
u_fc_poi_school.210,AD,eHA Polio,Government Secondry School Buzza,ADSHNG11,Secondary,Standard,Public,Formal,School,,,00869024-cc60-4f1a-9f58-8254184e9267,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.8157216 10.1779666),12.8157216,10.1779666,Adamawa
u_fc_poi_school.213,AD,NMIS,Kanjang Primary School,ADSMWA12,Primary,Primary,Public,Formal,School,,,00881fe0-288c-4fad-8542-2c5dcee2f74b,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (11.92599 9.001957),11.92599,9.001957,Adamawa
u_fc_poi_school.232,AD,NMIS,Hamalaire Primary School,ADSFUR06,Primary,Primary,Public,Formal,School,,,00946698-32cd-480c-9e3e-b0f93d73f1ee,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.229074 8.88533),12.229074,8.88533,Adamawa
