id,state_code,source,name,ward_code,category,subtype,management,education,poi_type,no_of_teac,no_of_stud,global_id,layer,path,geometry,longitude,latitude,state_name,state_clean,norm_name,School Status,School Level,School Type,School Name
u_fc_poi_school.39596,AD,NMIS,Government Secondary School Banjiram,ADSGUY01,Secondary,Standard,Public,Formal,School,,,5e9dee16-c614-4700-8544-6acb39420f7a,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (11.96331 9.796868),11.96331,9.796868,Adamawa,Adamawa,banjiram,Open,Junior Secondary,Regular,"Government Secondary School, Banjiram"
u_fc_poi_school.40098,AD,NMIS,Government Junior Secondary School Shuwa,ADSMDG05,Secondary,Junior,Public,Formal,School,,,5fca32cc-7299-4106-a4d2-bed1040d062c,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (13.401409 10.735101),13.401409,10.735101,Adamawa,Adamawa,shuwa,Open,Junior Secondary,Regular,"Government Junior Secondary School, Shuwa"
u_fc_poi_school.40253,AD,NMIS,Amdur Government Junior Secondary School,ADSGMB03,Secondary,Junior,Public,Formal,School,,,602e8dc9-6afb-44b2-949b-f77734f196ec,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.546004 10.079789),12.546004,10.079789,Adamawa,Adamawa,amdur,Open,Pre-Primary & Primary,Regular,Amdur Primary School
u_fc_poi_school.40376,AD,NMIS,Government Day Secondary School Mayo Farang,ADSMWA07,Secondary,Junior,Public,Formal,School,,,607c7d1d-3b99-4bd3-8e8c-e13419eccb84,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.062437 8.95136),12.062437,8.95136,Adamawa,Adamawa,day mayo farang,Open,Senior Secondary,Regular,"Government Day Senior Secondary School, Mayo Farang"
u_fc_poi_school.40604,AD,NMIS,Government Christian Secondary School Shuwa Junior,ADSMDG02,Secondary,Junior,Public,Formal,School,,,61011b1c-54e7-423c-a29c-6eaf2a03edf5,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (13.407599 10.735045),13.407599,10.735045,Adamawa,Adamawa,christian shuwa,Open,Senior Secondary,Regular,"Government Christian Senior Secondary School, Shuwa"
u_fc_poi_school.40659,AD,NMIS,Government Day Secondary School Jera Bakari,ADSGRE06,Secondary,Junior,Public,Formal,School,,,611ed0fb-47d6-4236-9384-b9b4ee6d0e20,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.450825 9.490732),12.450825,9.490732,Adamawa,Adamawa,day jera bakari,Open,Senior Secondary,Regular,"Government Day Senior Secondary School, Jera Bakari"
u_fc_poi_school.40677,AD,NMIS,Government Junior Day Secondary School,ADSMCH14,Secondary,Junior,Public,Formal,School,,,6128ab22-9649-4e85-99dc-f5d54f2911da,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (13.389878 10.555692),13.389878,10.555692,Adamawa,Adamawa,day,Open,Junior Secondary,Regular,Government Day Junior Secondary School
u_fc_poi_school.41070,AD,NMIS,Junior Secondary School Chikila,ADSGUY04,Secondary,Junior,Public,Formal,School,,,620c8711-fa13-46e0-9406-a52c767c770a,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (11.909584 9.784761),11.909584,9.784761,Adamawa,Adamawa,chikila,Open,Junior Secondary,Regular,"Government Junior Secondary School, Chikila"
u_fc_poi_school.41391,AD,NMIS,Mubi II Junior Secondary School,ADSGYL06,Secondary,Junior,Public,Formal,School,,,62d1a5f0-f496-4633-9aa0-8df4686174c0,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (13.258797 10.262479),13.258797,10.262479,Adamawa,Adamawa,mubi ii,Open,Pre-Primary & Primary,Regular,Mubi II Primary School
u_fc_poi_school.41478,AD,NMIS,Government Junior Secondary School Ganglamja,ADSMWA06,Secondary,Standard,Public,Formal,School,,,6305bd07-320a-4df6-b6e2-8ddc87bae64c,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (11.95421 8.844287),11.95421,8.844287,Adamawa,Adamawa,ganglamja,Open,Pre-Primary & Primary,Regular,Ganglamja Primary School
u_fc_poi_school.41493,AD,eHA Polio,Government Junior Secondary School Kilar,ADSGMB01,Secondary,Aggregate,Public,Formal,School,,,630e3768-1903-433f-b2a5-5197da2d1ae9,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.3604661 10.0544464),12.3604661,10.0544464,Adamawa,Adamawa,kilar,Open,Pre-Primary & Primary,Regular,Kilar Primary School
u_fc_poi_school.41560,AD,NMIS,Government Junior Secondary School Tugga,ADSMWA04,Secondary,Junior,Public,Formal,School,,,633078b6-c2b2-4936-80fe-f84e482d310c,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.010013 9.161682),12.010013,9.161682,Adamawa,Adamawa,tugga,Open,Pre-Primary & Primary,Regular,Tugga Primary School
u_fc_poi_school.41766,AD,NMIS,Kalaa Junior Secondary School,ADSHNG01,Secondary,Standard,Public,Formal,School,,,63ae14c0-61e2-4761-805a-65ce629d6dee,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (13.02979 10.249095),13.02979,10.249095,Adamawa,Adamawa,kalaa,Open,Junior Secondary,Regular,"Government Junior Secondary School, Kalaa"
u_fc_poi_school.41993,AD,NMIS,Government Junior Secondary School Chukkol,ADSMWA12,Secondary,Junior,Public,Formal,School,,,64331caf-9766-4372-bec4-02e925f25b75,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (11.956883 8.996562),11.956883,8.996562,Adamawa,Adamawa,chukkol,Open,Junior Secondary,Regular,"Junior Secondary School, Chukkol"
u_fc_poi_school.42304,AD,NMIS,Government Junior Secondary School Ribadu,ADSFUR08,Secondary,Junior,Public,Formal,School,,,64edac44-d282-4105-995a-30d9a97000c8,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.71317 9.29499),12.71317,9.29499,Adamawa,Adamawa,ribadu,Open,Pre-Primary & Primary,Regular,Ribadu Primary School
u_fc_poi_school.42446,AD,NMIS,Government Junior Secondary School Koh,ADSGRE03,Secondary,Junior,Public,Formal,School,,,654856d6-872c-4a37-b441-a66650e4cdd1,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.361693 9.460059),12.361693,9.460059,Adamawa,Adamawa,koh,Open,Pre-Primary & Primary,Regular,Koh Primary School
u_fc_poi_school.42585,AD,NMIS,Government Junior Secondary School Rumde,ADSYLN10,Secondary,Junior,Public,Integrated,School,,,659ebe86-5513-4eaf-8c81-26f96ffc823f,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.454031 9.285883),12.454031,9.285883,Adamawa,Adamawa,rumde,Open,Pre-Primary & Primary,Regular,Rumde Primary School
u_fc_poi_school.42734,AD,NMIS,Bachure Junior Secondary School,ADSYLN06,Secondary,Junior,Public,Formal,School,,,65fc2acb-3309-42b3-b781-d65eb2494915,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.42625 9.248114),12.42625,9.248114,Adamawa,Adamawa,bachure,Open,Junior Secondary,Regular,"Government Junior Secondary School, Bachure"
u_fc_poi_school.43043,AD,NMIS,Government Day Secondary School Gorobi,ADSMWA01,Secondary,Senior,Public,Formal,School,,,66c96489-5d04-451d-8b8e-103b8d6eb9a2,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (11.782015 9.080464),11.782015,9.080464,Adamawa,Adamawa,day gorobi,Open,Senior Secondary,Regular,"Government Day Senior Secondary School, Gorobi"
u_fc_poi_school.43428,AD,NMIS,Government Secondary School Guyaku,ADSGMB08,Secondary,Senior,Public,Formal,School,,,67aa32a7-efa1-4091-b81e-9c932103bb79,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.674729 10.328397),12.674729,10.328397,Adamawa,Adamawa,guyaku,Open,Junior Secondary,Regular,"Government Junior Secondary School, Guyaku"
u_fc_poi_school.43481,AD,NMIS,Government Junior Secondary School,ADSMUB11,Secondary,Junior,Public,Formal,School,,,67cdd72a-be0a-4c57-a1b7-4ac228c75c8a,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (13.252464 10.275688),13.252464,10.275688,Adamawa,Adamawa,government junior secondary school,Open,Junior Secondary,Regular,Government Junior Secondary School
u_fc_poi_school.44749,AD,NMIS,Government Junior Secondary School Zekun,ADSLMR07,Secondary,Junior,Public,Formal,School,,,6ac261cf-2309-4f9b-85d9-1882d63472f2,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (11.897822 9.51935),11.897822,9.51935,Adamawa,Adamawa,zekun,Open,Pre-Primary & Primary,Regular,"Nomadic Primary School, Zekun"
u_fc_poi_school.45312,AD,NMIS,Government Junior Secondary School Salti,ADSNUM10,Secondary,Junior,Public,Formal,School,,,6c13e1e8-403e-463b-8b80-dfb706dc4a05,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (11.753728 9.45158),11.753728,9.45158,Adamawa,Adamawa,salti,Open,Pre-Primary & Primary,Regular,Salti Primary School
u_fc_poi_school.45324,AD,NMIS,Junior Day Secondary School Murke,ADSSNG08,Secondary,Standard,Public,Formal,School,,,6c1b7e3a-54ac-4410-96ab-3e6e0f1e99c1,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.558823 9.653411),12.558823,9.653411,Adamawa,Adamawa,day murke,Open,Senior Secondary,Regular,"Government Day Senior Secondary School, Murke"
u_fc_poi_school.45586,AD,NMIS,Muchalla Government Junior Secondary School,ADSGMB09,Secondary,Junior,Public,Formal,School,,,6cbd462c-bc91-4759-adbd-609756847515,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.708546 10.123757),12.708546,10.123757,Adamawa,Adamawa,muchalla,Open,Pre-Primary & Primary,Regular,Muchalla Primary School
u_fc_poi_school.45600,AD,NMIS,Government Day Secondary School Kpasham,ADSDSA08,Secondary,Standard,Public,Formal,School,,,6cc25a2d-7f01-4a41-85e5-a0594a4640dc,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (11.762339 9.297532),11.762339,9.297532,Adamawa,Adamawa,day kpasham,Open,Senior Secondary,Regular,"Government Day Senior Secondary School, Kpasham"
u_fc_poi_school.45898,AD,NMIS,Junior Secondary School Koh,ADSGRE03,Secondary,Junior,Public,Formal,School,,,6d7367ef-bf4e-42ff-90ae-7f49ef7a47cb,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.354881 9.456468),12.354881,9.456468,Adamawa,Adamawa,koh,Open,Pre-Primary & Primary,Regular,Koh Primary School
u_fc_poi_school.46778,AD,NMIS,Government Junior Secondary School Jabbi Lamba,ADSGRE10,Secondary,Junior,Public,Formal,School,,,6f82d015-8f3a-4c04-ae92-cb00019de796,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.575053 9.501919),12.575053,9.501919,Adamawa,Adamawa,jabbi lamba,Open,Pre-Primary & Primary,Regular,Jabbi Lamba Primary School
u_fc_poi_school.46845,AD,NMIS,Upper Benue Staff Secondary School,ADSYLA01,Secondary,Junior,Public,Formal,School,,,6fad0eb8-1910-4389-94a0-916271489776,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.512644 9.200457),12.512644,9.200457,Adamawa,Adamawa,upper benue staff,Open,Pre-Primary & Primary,Regular,Upper Benue Staff Primary School
u_fc_poi_school.47371,AD,NMIS,Government Day Secondary School Duwo,ADSGUY06,Secondary,Senior,Public,Formal,School,,,70efabef-a3c8-4590-9a44-1b0ee74be761,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (11.874923 9.709167),11.874923,9.709167,Adamawa,Adamawa,day duwo,Open,Senior Secondary,Regular,"Government Day Secondary School, Duwo"
u_fc_poi_school.48109,AD,NMIS,Government Junior Secondary School Gashaka,ADSHNG11,Secondary,Junior,Public,Integrated,School,,,729901f2-2eaf-49f3-883c-7d4cf7af8b32,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.974867 10.169928),12.974867,10.169928,Adamawa,Adamawa,gashaka,Open,Pre-Primary & Primary,Regular,Gashaka Primary School
u_fc_poi_school.48609,AD,NMIS,Government Junior Secondary School Bille,ADSDSA01,Secondary,Junior,Public,Formal,School,,,73cb4c16-17b6-4149-8608-0045a2f66223,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (11.860404 9.250711),11.860404,9.250711,Adamawa,Adamawa,bille,Open,Pre-Primary & Primary,Regular,Bille Primary School
u_fc_poi_school.48656,AD,eHA Polio,Government Junior Secondary School,ADSYLA06,Secondary,Aggregate,Public,Formal,School,,,73e39df9-54e3-439f-91e1-3c650ce9dfef,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.5870611 9.2037668),12.5870611,9.2037668,Adamawa,Adamawa,government junior secondary school,Open,Junior Secondary,Regular,Government Junior Secondary School
u_fc_poi_school.49180,AD,NMIS,Government Girls Junior Secondary School,ADSMDG01,Secondary,Standard,Public,Formal,School,,,750151c2-0739-4d44-9e90-2e97214749bb,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (13.620888 10.844364),13.620888,10.844364,Adamawa,Adamawa,girls,Open,Pre-Primary & Primary,Regular,Girls Primary School
u_fc_poi_school.49569,AD,NMIS,Hong Central Junior Secondary School,ADSHNG06,Secondary,Standard,Public,Formal,School,,,75f36278-f2b9-4efd-bc17-81acd2e7cd3b,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.919634 10.236494),12.919634,10.236494,Adamawa,Adamawa,hong central,Open,Pre-Primary & Primary,Regular,Hong Central Primary School
u_fc_poi_school.49879,AD,NMIS,Government Day School,ADSSNG07,Secondary,Senior,Public,Formal,School,,,76ba1c17-b60a-4d60-9f00-5cb6c225e087,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.632236 9.836932),12.632236,9.836932,Adamawa,Adamawa,day,Open,Junior Secondary,Regular,Government Day Junior Secondary School
u_fc_poi_school.50907,AD,NMIS,Muchami Junior Secondary School,ADSGYL07,Secondary,Junior,Public,Formal,School,,,791ff60d-89ac-4bf6-b04e-047457f94328,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (13.187538 10.172719),13.187538,10.172719,Adamawa,Adamawa,muchami,Open,Pre-Primary & Primary,Regular,Muchami Primary School
u_fc_poi_school.51155,AD,NMIS,Government Junior Secondary School Mbalagi,ADSMAH02,Secondary,Junior,Public,Formal,School,,,79c3bb99-0dfe-4845-bc86-078f3afc5a09,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (13.126036 10.206592),13.126036,10.206592,Adamawa,Adamawa,mbalagi,Open,Pre-Primary & Primary,Regular,Mbalagi Primary School
u_fc_poi_school.51568,AD,NMIS,Government Junior Secondary School Kubutava,ADSHNG01,Secondary,Junior,Public,Formal,School,,,7ab9c0a8-562f-4a45-9c82-36e2fd112311,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.903826 10.344358),12.903826,10.344358,Adamawa,Adamawa,kubutava,Open,Pre-Primary & Primary,Regular,Kubutava Primary School
u_fc_poi_school.51650,AD,NMIS,Government Day Secondary School Bali,ADSDSA08,Secondary,Standard,Public,Formal,School,,,7aeb1ff8-2f9a-4264-90a8-144cf752ce06,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (11.810542 9.316325),11.810542,9.316325,Adamawa,Adamawa,day bali,Open,Senior Secondary,Regular,"Government Day Senior Secondary School, Bali"
u_fc_poi_school.51725,AD,eHA Polio,Ditera Secondary School,ADSSNG01,Secondary,Aggregate,Public,Formal,School,,,7b114dba-bd0a-41ca-a479-9ebc10fa704c,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.3066329 9.8199893),12.3066329,9.8199893,Adamawa,Adamawa,ditera,Open,Pre-Primary & Primary,Regular,Ditera Primary School
u_fc_poi_school.52572,AD,NMIS,Yolde Kohi Government Junior Secondary School,ADSYLA11,Secondary,Junior,Public,Formal,School,,,7d0b0246-e23b-423d-aabc-bbf0d331a07c,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.207777 9.28308),12.207777,9.28308,Adamawa,Adamawa,yolde kohi,Open,Pre-Primary & Primary,Regular,Yolde-Kohi Primary School
u_fc_poi_school.52582,AD,NMIS,Government Junior Secondary School Lar,ADSHNG03,Secondary,Junior,Public,Formal,School,,,7d0e3a0c-dd51-49a8-9cbb-05e45ebb33d0,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (12.851696 10.404877),12.851696,10.404877,Adamawa,Adamawa,lar,Open,Pre-Primary & Primary,Regular,Lar Primary School
u_fc_poi_school.53527,AD,NMIS,Government Junior Secondary School Konkol,ADSMAH03,Secondary,Junior,Public,Formal,School,,,7f6c040b-ff6e-46ca-bcd7-e4628f07545a,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (13.103085 9.64237),13.103085,9.64237,Adamawa,Adamawa,konkol,Open,Junior Secondary,Regular,"Government Junior Secondary School, Konkol"
u_fc_poi_school.53895,AD,NMIS,Government Day Secondary School,ADSSHG07,Secondary,Standard,Public,Formal,School,,,805ecd14-2635-46d4-a1bf-308740d1c2a9,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (11.995727 9.686635),11.995727,9.686635,Adamawa,Adamawa,day,Open,Junior Secondary,Regular,Government Day Junior Secondary School
u_fc_poi_school.54114,AD,NMIS,Government Junior Secondary School,ADSMWA01,Secondary,Junior,Public,Formal,School,,,80eb5de3-f2cc-45b8-824b-ffee3b90ef30,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-public-schools.zip/public-schools.geojson,POINT (11.782621 9.080922),11.782621,9.080922,Adamawa,Adamawa,government junior secondary school,Open,Junior Secondary,Regular,Government Junior Secondary School
