id,state,lga_name,school_name_grid3,school_name_immap,status,education_level,school_type,latitude,longitude,category,subtype,management
u_fc_poi_school.65357,Adamawa,Mubi South,Sahuda Junior Secondary School,"Government Junior Secondary School, Sahuda",Open,Junior Secondary,Regular,10.145165,13.410202,Secondary,Junior,Public
u_fc_poi_school.65695,Adamawa,Numan,Government Day Secondary School Bare,"Government Day Secondary School, Bare",Open,Senior Secondary,Regular,9.612576,12.050079,Secondary,Standard,Public
u_fc_poi_school.65791,Adamawa,Hong,Government Junior Secondary School Mijili,Mijili Primary School,Open,Pre-Primary & Primary,Regular,10.337646,12.977413,Secondary,Junior,Public
u_fc_poi_school.65929,Adamawa,Lamurde,Government Day Secondary School Waduku,"Government Day Junior Secondary School, Waduku",Open,Junior Secondary,Regular,9.524401,11.636868,Secondary,Standard,Public
u_fc_poi_school.66445,Adamawa,Fufore,Government Secondary School Fufore,"Government Junior Secondary School, Fufore",Open,Junior Secondary,Regular,9.224039,12.647829,Secondary,Junior,Public
u_fc_poi_school.67472,Adamawa,Jada,Government Junior Secondary School Jada,"Government Secondary School, Junior Jada",Open,Junior Secondary,Regular,8.753912,12.153579,Secondary,Standard,Public
u_fc_poi_school.67481,Adamawa,Fufore,Junior Secondary School Wuro Ishaku,"Government Junior Secondary School, Wuro Ishaku",Open,Junior Secondary,Regular,9.229268,12.23195,Secondary,Junior,Public
u_fc_poi_school.67838,Adamawa,Demsa,Government Day Secondary School Dong,"Government Day Junior Secondary School, Dong",Open,Junior Secondary,Regular,9.403675,11.916993,Secondary,Standard,Public
u_fc_poi_school.67937,Adamawa,Mubi North,Junior Secondary School Muvur,"Government Junior Secondary School, Muvur",Open,Junior Secondary,Regular,10.402453,13.315411,Secondary,Junior,Public
u_fc_poi_school.68352,Adamawa,Demsa,Government Day Secondary School Mbula,"Government Day Junior Secondary School, Mbula",Open,Junior Secondary,Regular,9.510346,12.192712,Secondary,Standard,Public
u_fc_poi_school.68639,Adamawa,Hong,Government Day Secondary School Kwapre,"Government Day Junior Secondary School, Kwapre",Open,Junior Secondary,Regular,10.4624559,12.8444704,Secondary,Aggregate,Public
u_fc_poi_school.68688,Adamawa,Girei,Government Day Junior Secondary School Daneyel,"Government Day Junior Secondary School, Daneyel",Open,Junior Secondary,Regular,9.529955,12.500097,Secondary,Junior,Public
u_fc_poi_school.68962,Adamawa,Guyuk,Junior Secondary School Gwalura,Gwalura Primary School,Open,Pre-Primary & Primary,Regular,9.793104,11.916995,Secondary,Junior,Public
u_fc_poi_school.69408,Adamawa,Fufore,Government Junior Secondary School Safatawa,Safatawa Primary School,Open,Pre-Primary & Primary,Regular,9.024876,12.398534,Secondary,Junior,Public
u_fc_poi_school.69706,Adamawa,Yola North,Doubeli Junior Secondary School,Doubeli Primary School,Open,Pre-Primary & Primary,Regular,9.284428,12.450151,Secondary,Junior,Public
u_fc_poi_school.69762,Adamawa,Shelleng,Government Junior Secondary School Kula,Kula Primary School,Open,Pre-Primary & Primary,Regular,9.812776,12.101752,Secondary,Junior,Public
u_fc_poi_school.70861,Adamawa,Hong,Junior Secondary School Kwabaktina,Kwabaktina Primary School,Open,Pre-Primary & Primary,Regular,10.239917,12.933899,Secondary,Junior,Public
u_fc_poi_school.71244,Adamawa,Yola South,Government Day Junior Secondary School Wauru Jabbe,"Government Day Secondary School, Wauru Jabbe",Open,Senior Secondary,Regular,9.260338,12.397827,Secondary,Primary,Public
u_fc_poi_school.71812,Adamawa,Jada,Government Junior Secondary School Kojoli,"Government Junior Secondary School, Kojoli",Open,Junior Secondary,Regular,8.576885,12.372664,Secondary,Junior,Public
u_fc_poi_school.72345,Adamawa,Michika,Government Junior Secondary School Bokka,Bokka Primary School,Open,Pre-Primary & Primary,Regular,10.523073,13.423555,Secondary,Junior,Public
u_fc_poi_school.72494,Adamawa,Toungo,Toungo Junior Secondary School,"Government Junior Secondary School, Toungo",Open,Junior Secondary,Regular,8.120101,12.041257,Secondary,Junior,Public
u_fc_poi_school.73257,Adamawa,Numan,Villanova Government College,Villanova Government College,Open,Senior Secondary,Regular,9.454234,12.020601,Secondary,Standard,Public
u_fc_poi_school.74454,Adamawa,Michika,Government Secondary School Michika,"Government Senior Secondary School, Michika",Open,Senior Secondary,Regular,10.62512,13.39553,Secondary,Standard,Public
u_fc_poi_school.74900,Adamawa,Fufore,Government Junior Secondary School Muninga,Muninga Primary School,Open,Pre-Primary & Primary,Regular,9.192756,12.875124,Secondary,Junior,Public
u_fc_poi_school.76775,Adamawa,Numan,Government Senior Secondary School Gamadio,Gamadio Primary School,Open,Pre-Primary & Primary,Regular,9.46038,11.67879,Secondary,Standard,Public
u_fc_poi_school.76866,Adamawa,Mubi North,Government Junior Secondary School Didif,Didif Primary School,Open,Pre-Primary & Primary,Regular,10.370023,13.230453,Secondary,Junior,Public
u_fc_poi_school.77153,Adamawa,Michika,Government Day Secondary School Kuburshosho,"Government Day Junior Secondary School, Kuburshosho",Open,Junior Secondary,Regular,10.650864,13.297492,Secondary,Standard,Public
u_fc_poi_school.78452,Adamawa,Madagali,Government Junior Secondary School Jalingo Gulak,Jalingo Gulak Primary School,Open,Pre-Primary & Primary,Regular,10.813298,13.461884,Secondary,Junior,Public
u_fc_poi_school.78576,Adamawa,Mubi North,Government Day Secondary School,Government Day Junior Secondary School,Open,Junior Secondary,Regular,10.215998,13.458999,Secondary,Junior,Public
u_fc_poi_school.78737,Adamawa,Hong,Government Junior Secondary School Gashala,Gashala Primary School,Open,Pre-Primary & Primary,Regular,10.352533,13.099102,Secondary,Junior,Public
u_fc_poi_school.81329,Adamawa,Yola North,Government Junior Secondary School Boarding Boys Demsawo,"Government Boarding Boys Senior Secondary School, Demsawo",Open,Senior Secondary,Regular,9.2815276,12.4331926,Secondary,Aggregate,Public
u_fc_poi_school.81725,Adamawa,Ganye,Government Junior Secondary School Sammeri,Sammeri Primary School,Open,Pre-Primary & Primary,Regular,8.429898,11.951594,Secondary,Junior,Public
u_fc_poi_school.81887,Adamawa,Shelleng,Government Junior Secondary School Bakta,Bakta Primary School,Open,Pre-Primary & Primary,Regular,9.847655,12.174681,Secondary,Junior,Public
u_fc_poi_school.82154,Adamawa,Yola South,Wuro Yanka Junior Secondary School,Wuro Yanka Primary School,Open,Pre-Primary & Primary,Regular,9.286236,12.230426,Secondary,Junior,Public
u_fc_poi_school.82604,Adamawa,Demsa,Government Junior Secondary School Dilli,"Government Junior Secondary School, Dilli",Open,Junior Secondary,Regular,9.537142,12.157426,Secondary,Standard,Public
u_fc_poi_school.82945,Adamawa,Song,Government Junior Secondary School Sigire,Sigire Primary School,Open,Pre-Primary & Primary,Regular,9.928988,12.61804,Secondary,Junior,Public
u_fc_poi_school.83117,Adamawa,Numan,Government Junior Secondary School Bare,Bare Primary School,Open,Pre-Primary & Primary,Regular,9.612145,12.050588,Secondary,Standard,Public
u_fc_poi_school.83166,Adamawa,Yola North,Command Children School Junior Secondary School,Command Children Primary School,Open,Private Education,Regular,9.230921,12.423201,Secondary,Junior,Public
u_fc_poi_school.83372,Adamawa,Madagali,Government Junior Secondary School Madagali,"Government Junior Secondary School, Madagali",Open,Junior Secondary,Regular,10.895321,13.616267,Secondary,Junior,Public
u_fc_poi_school.83490,Adamawa,Hong,Chika Junior Secondary School,"Government Junior Secondary School, Chika",Open,Junior Secondary,Regular,10.403512,13.049562,Secondary,Junior,Public
u_fc_poi_school.83504,Adamawa,Lamurde,Government Junior Secondary School Rigange,"Government Senior Secondary School, Rigange",Open,Junior Secondary,Regular,9.572749,11.759151,Secondary,Junior,Public
u_fc_poi_school.83587,Adamawa,Michika,Government Junior Day Secondary School Kwabapale,"Government Day Secondary School, Kwabapale",Open,Junior Secondary,Regular,10.651495,13.332452,Secondary,Junior,Public
u_fc_poi_school.84037,Adamawa,Hong,Government Secondary School Zhedinyi,Zhedinyi Primary School,Open,Pre-Primary & Primary,Regular,10.142101,12.993931,Secondary,Standard,Public
u_fc_poi_school.84038,Adamawa,Hong,Maki Junior Secondary School,"Government Junior Secondary School, Maki",Open,Junior Secondary,Regular,10.385748,13.041258,Secondary,Standard,Public
u_fc_poi_school.84197,Adamawa,Madagali,Government Junior Secondary School Bitiku,Bitiku Primary School,Open,Pre-Primary & Primary,Regular,10.890142,13.375099,Secondary,Junior,Public
u_fc_poi_school.84693,Adamawa,Jada,Government Secondary School Jada,"Government Secondary School, Junior Jada",Open,Junior Secondary,Regular,8.780734,12.166078,Secondary,Standard,Public
u_fc_poi_school.85086,Adamawa,Fufore,Government Boarding Junior Secondary School Fufore,"Government Boarding Junior Secondary School, Fufore",Open,Junior Secondary,Regular,9.205139,12.678189,Secondary,Junior,Public
u_fc_poi_school.85220,Adamawa,Gombi,Mbishim Junior Secondary School,Mbishim Primary School,Open,Pre-Primary & Primary,Regular,10.213222,12.340894,Secondary,Junior,Public
u_fc_poi_school.85603,Adamawa,Demsa,Government Junior Secondary School Kpakmiyagi,Kpakmiyagi Primary School,Open,Pre-Primary & Primary,Regular,9.492445,12.269846,Secondary,Junior,Public
u_fc_poi_school.86571,Adamawa,Michika,Government Secondary School Bazza,"Government Secondary Secondary School, Bazza",Open,Junior Secondary,Regular,10.56553,13.32276,Secondary,Standard,Public
u_fc_poi_school.86976,Adamawa,Hong,Government Junior Secondary School Hong,"Government Junior Secondary School, Hong",Open,Junior Secondary,Regular,10.221257,12.916274,Secondary,Junior,Public
u_fc_poi_school.86981,Adamawa,Michika,Government Junior Secondary School,Government Junior Secondary School,Open,Junior Secondary,Regular,10.60488,13.401786,Secondary,Junior,Public
u_fc_poi_school.87163,Adamawa,Mayo-Belwa,Government Junior Secondary School Yagbah,"Government Junior Secondary School, Yagbah",Open,Junior Secondary,Regular,9.180773,11.747176,Secondary,Standard,Public
u_fc_poi_school.87268,Adamawa,Song,Senior Secondary School Salasa,Salasa Primary School,Open,Pre-Primary & Primary,Regular,9.631139,12.445176,Secondary,Senior,Public
u_fc_poi_school.88419,Adamawa,Michika,Government Junior Secondary School Mbororo,"Government Junior Secondary School, Mbororo",Open,Junior Secondary,Regular,10.638456,13.451164,Secondary,Standard,Public
u_fc_poi_school.88568,Adamawa,Hong,Government Junior Secondary School Kuva Gaya,Kuva Gaya Primary School,Open,Pre-Primary & Primary,Regular,10.430944,13.004574,Secondary,Junior,Public
u_fc_poi_school.88734,Adamawa,Hong,Government Junior Secondary School Chika,"Government Junior Secondary School, Chika",Open,Junior Secondary,Regular,10.404907,13.047736,Secondary,Junior,Public
u_fc_poi_school.88835,Adamawa,Guyuk,Government Junior Secondary School Duwo,"Government Junior Secondary School, Duwo",Open,Junior Secondary,Regular,9.708719,11.874808,Secondary,Standard,Public
u_fc_poi_school.88996,Adamawa,Song,Government Junior Secondary School Hombo,Hombo Primary School,Open,Pre-Primary & Primary,Regular,9.772242,12.42999,Secondary,Junior,Public
u_fc_poi_school.89467,Adamawa,Lamurde,Government Day Secondary School Suwa Kasa,"Government Day Senior Secondary School, Suwa Kasa",Open,Senior Secondary,Regular,9.527995,11.601061,Secondary,Standard,Public
u_fc_poi_school.89610,Adamawa,Shelleng,Government Senior Secondary School Shelleng,"Government Secondary School, (JSS), Shelleng",Open,Junior Secondary,Regular,9.882782,12.017298,Secondary,Junior,Public
u_fc_poi_school.90427,Adamawa,Yola North,Government Girls Secondary School Yola,"Government Girls Junior Secondary School, Yola",Open,Junior Secondary,Regular,9.254966,12.466044,Secondary,Junior,Public
u_fc_poi_school.91157,Adamawa,Michika,Government Junior Secondary School Michika Central,"Government Junior Secondary School, Michika Central",Open,Junior Secondary,Regular,10.617272,13.393598,Secondary,Standard,Public
u_fc_poi_school.91427,Adamawa,Lamurde,Government Junior Secondary School Ngbakawo,Ngbakawo Primary School,Open,Pre-Primary & Primary,Regular,9.5215,11.801297,Secondary,Junior,Public
u_fc_poi_school.93050,Adamawa,Lamurde,Government Day Junior Secondary School Gyawana,"Government Day Senior Secondary School, Gyawana",Open,Senior Secondary,Regular,9.56521,11.890692,Secondary,Junior,Public
u_fc_poi_school.93583,Adamawa,Girei,Government Junior Secondary School Gereng A,Gereng 'A' Primary School,Open,Pre-Primary & Primary,Regular,9.49167,12.302142,Secondary,Junior,Public
u_fc_poi_school.94116,Adamawa,Jada,Government Junior Secondary School Nadeu,Nadeu Primary School,Open,Pre-Primary & Primary,Regular,8.514667,12.081481,Secondary,Junior,Public
u_fc_poi_school.94388,Adamawa,Shelleng,Government Junior Secondary School Kem,"Government Junior Secondary School, Kem",Open,Junior Secondary,Regular,9.640188,11.979386,Secondary,Junior,Public
u_fc_poi_school.94623,Adamawa,Hong,Faa Gaya,"Government Junior Secondary School, Faa Gaya",Open,Junior Secondary,Regular,10.46658,12.987162,Secondary,Standard,Public
u_fc_poi_school.95003,Adamawa,Mubi South,Government Junior Secondary School Gella,"Government Junior Secondary School, Gella",Open,Junior Secondary,Regular,10.170411,13.298929,Secondary,Junior,Public
u_fc_poi_school.96132,Adamawa,Lamurde,Government Junior Secondary School Tingno,"Government Junior Secondary School, Tingno",Open,Junior Secondary,Regular,9.542546,11.689728,Secondary,Junior,Public
u_fc_poi_school.96168,Adamawa,Guyuk,Government Junior Secondary School Central Guyuk,"Central Primary School, Guyuk",Open,Pre-Primary & Primary,Regular,9.906604,11.928312,Secondary,Junior,Public
u_fc_poi_school.96259,Adamawa,Maiha,Jalingo Maiha Junior Secondary School,Jalingo Maiha Primary School,Open,Pre-Primary & Primary,Regular,10.061838,13.187754,Secondary,Junior,Public
u_fc_poi_school.96265,Adamawa,Michika,Government Day Secondary School Watu,"Government Day Junior Secondary School, Watu",Open,Junior Secondary,Regular,10.60059,13.363975,Secondary,Aggregate,Public
u_fc_poi_school.97222,Adamawa,Demsa,Government Junior Secondary School Lukpanga,Lukpanga Primary School,Open,Pre-Primary & Primary,Regular,9.294623,12.010287,Secondary,Junior,Public
u_fc_poi_school.97563,Adamawa,Fufore,Government Junior Secondary School Daware,Daware Primary School,Open,Pre-Primary & Primary,Regular,9.413557,12.5899,Secondary,Junior,Public
u_fc_poi_school.97582,Adamawa,Maiha,Madko Junior Secondary School,Madko Primary School,Open,Pre-Primary & Primary,Regular,10.0957,13.248082,Secondary,Junior,Public
u_fc_poi_school.97935,Adamawa,Mayo-Belwa,Government Day Junior Secondary School Wuro Yombe,"Government Day Secondary School, Wuro Yombe",Open,Senior Secondary,Regular,8.895832,12.080906,Secondary,Junior,Public
u_fc_poi_school.98889,Adamawa,Hong,Gashala Junior Secondary School,Gashala Primary School,Open,Pre-Primary & Primary,Regular,10.358074,13.105223,Secondary,Junior,Public
u_fc_poi_school.99204,Adamawa,Mubi South,Government Junior Secondary School Duvu,"Government Junior Secondary School, Duvu",Open,Junior Secondary,Regular,10.137053,13.357443,Secondary,Junior,Public
u_fc_poi_school.99845,Adamawa,Demsa,Government Junior Secondary School Borrong,"Government Senior Secondary School, Borrong",Open,Senior Secondary,Regular,9.542908,12.190447,Secondary,Junior,Public
u_fc_poi_school.100112,Adamawa,Song,Government Junior Secondary Salasa,Salasa Primary School,Open,Pre-Primary & Primary,Regular,9.6341,12.445353,Secondary,Junior,Public
u_fc_poi_school.100963,Adamawa,Gombi,Government Day Secondary School Garkida,"Government Day Senior Secondary School, Garkida",Open,Senior Secondary,Regular,10.4227309,12.5705088,Secondary,Standard,Public
u_fc_poi_school.101463,Adamawa,Mubi South,Government Junior Secondary School Kinga,"Government Junior Secondary School, Kinga",Open,Junior Secondary,Regular,10.091404,13.301593,Secondary,Junior,Public
u_fc_poi_school.101542,Adamawa,Shelleng,Government Junior Secondary School Gwagarap,"Government Junior Secondary School, Gwagarap",Open,Junior Secondary,Regular,9.792193,12.054928,Secondary,Junior,Public
u_fc_poi_school.102231,Adamawa,Guyuk,Government Day Secondary School Guyuk,"Government Day Secondary School, Guyuk",Open,Senior Secondary,Regular,9.91211,11.947091,Secondary,Senior,Public
u_fc_poi_school.103293,Adamawa,Guyuk,Government Day Secondary School Dangir,"Government Day Junior Secondary School, Dangir",Open,Junior Secondary,Regular,9.7472735,11.9194836,Secondary,Aggregate,Public
u_fc_poi_school.104071,Adamawa,Yola South,Kulangu Junior Secondary School,Kulangu Primary School,Open,Pre-Primary & Primary,Regular,9.351295,12.282841,Secondary,Junior,Public
u_fc_poi_school.104222,Adamawa,Maiha,Government Secondary School Maiha,"Government Junior Secondary School, Maiha",Open,Junior Secondary,Regular,10.05991,13.176418,Secondary,Standard,Public
